,dataset,question,answer,question_type,referential_title,filename,dataset_100_stacked_bar_data.csv,dataset_area_data.csv,dataset_bar_data.csv,dataset_histogram_data.csv,dataset_line_data.csv,dataset_pie_data.csv,dataset_scatterplot_data.csv,dataset_stacked_area_data.csv,dataset_stacked_bar_data.csv,plot_type_bar,plot_type_hist,plot_type_line,plot_type_pie,plot_type_scatter,plot_type_stacked_bar,plot_type_stacked_bar_100,color_black,color_burlywood,color_chartreuse,color_lightgray,color_lightpink,color_mediumvioletred,color_navy,color_red,color_saddlebrown,color_tomato
1055,stacked_bar_data.csv,"What is the cost range of a sandwich in the cities? Options: $0 - $24.2, $0 - $55.9, $13 - $24.2, $17 - $35.2 The cost of vodka in Atlanta is higher than that of Honolulu. Options: True, False, Omit", $13 - $24.2,Determine Range,1,"stacked_bar_data.csv_stacked_bar_NY_and_Vegas_Have_Most_Expensive_Room_Services,_Seattle_Cheapest_mediumvioletred.png",False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1056,stacked_bar_data.csv,"What is the cost range of a sandwich in the cities? Options: $0 - $24.2, $0 - $55.9, $13 - $24.2, $17 - $35.2 The cost of vodka in Atlanta is higher than that of Honolulu. Options: True, False, Omit", $13 - $24.2,Determine Range,1,"stacked_bar_data.csv_stacked_bar_NY_and_Vegas_Have_Most_Expensive_Room_Services,_Seattle_Cheapest_chartreuse.png",False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1057,stacked_bar_data.csv,"What is the cost range of a sandwich in the cities? Options: $0 - $24.2, $0 - $55.9, $13 - $24.2, $17 - $35.2 The cost of vodka in Atlanta is higher than that of Honolulu. Options: True, False, Omit", $13 - $24.2,Determine Range,1,"stacked_bar_data.csv_stacked_bar_NY_and_Vegas_Have_Most_Expensive_Room_Services,_Seattle_Cheapest_chartreuse.png",False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1058,stacked_bar_data.csv,"What is the cost range of a sandwich in the cities? Options: $0 - $24.2, $0 - $55.9, $13 - $24.2, $17 - $35.2 The cost of vodka in Atlanta is higher than that of Honolulu. Options: True, False, Omit", $13 - $24.2,Determine Range,1,"stacked_bar_data.csv_stacked_bar_NY_and_Vegas_Have_Most_Expensive_Room_Services,_Seattle_Cheapest_burlywood.png",False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1059,stacked_bar_data.csv,"What is the cost range of a sandwich in the cities? Options: $0 - $24.2, $0 - $55.9, $13 - $24.2, $17 - $35.2 The cost of vodka in Atlanta is higher than that of Honolulu. Options: True, False, Omit", $13 - $24.2,Determine Range,1,"stacked_bar_data.csv_stacked_bar_NY_and_Vegas_Have_Most_Expensive_Room_Services,_Seattle_Cheapest_burlywood.png",False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1060,stacked_bar_data.csv,"What is the cost range of a sandwich in the cities? Options: $0 - $24.2, $0 - $55.9, $13 - $24.2, $17 - $35.2 The cost of vodka in Atlanta is higher than that of Honolulu. Options: True, False, Omit", $13 - $24.2,Determine Range,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_red.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1061,stacked_bar_data.csv,"What is the cost range of a sandwich in the cities? Options: $0 - $24.2, $0 - $55.9, $13 - $24.2, $17 - $35.2 The cost of vodka in Atlanta is higher than that of Honolulu. Options: True, False, Omit", $13 - $24.2,Determine Range,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_red.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1062,stacked_bar_data.csv,"What is the cost range of a sandwich in the cities? Options: $0 - $24.2, $0 - $55.9, $13 - $24.2, $17 - $35.2 The cost of vodka in Atlanta is higher than that of Honolulu. Options: True, False, Omit", $13 - $24.2,Determine Range,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_saddlebrown.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1063,stacked_bar_data.csv,"What is the cost range of a sandwich in the cities? Options: $0 - $24.2, $0 - $55.9, $13 - $24.2, $17 - $35.2 The cost of vodka in Atlanta is higher than that of Honolulu. Options: True, False, Omit", $13 - $24.2,Determine Range,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_saddlebrown.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1064,stacked_bar_data.csv,"What is the cost range of a sandwich in the cities? Options: $0 - $24.2, $0 - $55.9, $13 - $24.2, $17 - $35.2 The cost of vodka in Atlanta is higher than that of Honolulu. Options: True, False, Omit", $13 - $24.2,Determine Range,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_lightgray.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1065,stacked_bar_data.csv,"What is the cost range of a sandwich in the cities? Options: $0 - $24.2, $0 - $55.9, $13 - $24.2, $17 - $35.2 The cost of vodka in Atlanta is higher than that of Honolulu. Options: True, False, Omit", $13 - $24.2,Determine Range,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_lightgray.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1066,stacked_bar_data.csv,"What is the cost range of a sandwich in the cities? Options: $0 - $24.2, $0 - $55.9, $13 - $24.2, $17 - $35.2 The cost of vodka in Atlanta is higher than that of Honolulu. Options: True, False, Omit", $13 - $24.2,Determine Range,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_lightpink.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1067,stacked_bar_data.csv,"What is the cost range of a sandwich in the cities? Options: $0 - $24.2, $0 - $55.9, $13 - $24.2, $17 - $35.2 The cost of vodka in Atlanta is higher than that of Honolulu. Options: True, False, Omit", $13 - $24.2,Determine Range,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_lightpink.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1068,stacked_bar_data.csv,"What is the cost range of a sandwich in the cities? Options: $0 - $24.2, $0 - $55.9, $13 - $24.2, $17 - $35.2 The cost of vodka in Atlanta is higher than that of Honolulu. Options: True, False, Omit", $13 - $24.2,Determine Range,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_navy.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1069,stacked_bar_data.csv,"What is the cost range of a sandwich in the cities? Options: $0 - $24.2, $0 - $55.9, $13 - $24.2, $17 - $35.2 The cost of vodka in Atlanta is higher than that of Honolulu. Options: True, False, Omit", $13 - $24.2,Determine Range,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_navy.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1070,stacked_bar_data.csv,"What is the cost range of a sandwich in the cities? Options: $0 - $24.2, $0 - $55.9, $13 - $24.2, $17 - $35.2 The cost of vodka in Atlanta is higher than that of Honolulu. Options: True, False, Omit", $13 - $24.2,Determine Range,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_tomato.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1071,stacked_bar_data.csv,"What is the cost range of a sandwich in the cities? Options: $0 - $24.2, $0 - $55.9, $13 - $24.2, $17 - $35.2 The cost of vodka in Atlanta is higher than that of Honolulu. Options: True, False, Omit", $13 - $24.2,Determine Range,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_tomato.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1072,stacked_bar_data.csv,"What is the cost range of a sandwich in the cities? Options: $0 - $24.2, $0 - $55.9, $13 - $24.2, $17 - $35.2 The cost of vodka in Atlanta is higher than that of Honolulu. Options: True, False, Omit", $13 - $24.2,Determine Range,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_black.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1073,stacked_bar_data.csv,"What is the cost range of a sandwich in the cities? Options: $0 - $24.2, $0 - $55.9, $13 - $24.2, $17 - $35.2 The cost of vodka in Atlanta is higher than that of Honolulu. Options: True, False, Omit", $13 - $24.2,Determine Range,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_black.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1074,stacked_bar_data.csv,"What is the cost range of a sandwich in the cities? Options: $0 - $24.2, $0 - $55.9, $13 - $24.2, $17 - $35.2 The cost of vodka in Atlanta is higher than that of Honolulu. Options: True, False, Omit", $13 - $24.2,Determine Range,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_mediumvioletred.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1075,stacked_bar_data.csv,"What is the cost range of a sandwich in the cities? Options: $0 - $24.2, $0 - $55.9, $13 - $24.2, $17 - $35.2 The cost of vodka in Atlanta is higher than that of Honolulu. Options: True, False, Omit", $13 - $24.2,Determine Range,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_mediumvioletred.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1076,stacked_bar_data.csv,"What is the cost range of a sandwich in the cities? Options: $0 - $24.2, $0 - $55.9, $13 - $24.2, $17 - $35.2 The cost of vodka in Atlanta is higher than that of Honolulu. Options: True, False, Omit", $13 - $24.2,Determine Range,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_chartreuse.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1077,stacked_bar_data.csv,"What is the cost range of a sandwich in the cities? Options: $0 - $24.2, $0 - $55.9, $13 - $24.2, $17 - $35.2 The cost of vodka in Atlanta is higher than that of Honolulu. Options: True, False, Omit", $13 - $24.2,Determine Range,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_chartreuse.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1078,stacked_bar_data.csv,"What is the cost range of a sandwich in the cities? Options: $0 - $24.2, $0 - $55.9, $13 - $24.2, $17 - $35.2 The cost of vodka in Atlanta is higher than that of Honolulu. Options: True, False, Omit", $13 - $24.2,Determine Range,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_burlywood.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1079,stacked_bar_data.csv,"What is the cost range of a sandwich in the cities? Options: $0 - $24.2, $0 - $55.9, $13 - $24.2, $17 - $35.2 The cost of vodka in Atlanta is higher than that of Honolulu. Options: True, False, Omit", $13 - $24.2,Determine Range,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_burlywood.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1080,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,1,"stacked_bar_data.csv_stacked_bar_NY_and_Vegas_Have_Most_Expensive_Room_Services,_Seattle_Cheapest_red.png",False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1081,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,1,"stacked_bar_data.csv_stacked_bar_NY_and_Vegas_Have_Most_Expensive_Room_Services,_Seattle_Cheapest_red.png",False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1082,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,1,"stacked_bar_data.csv_stacked_bar_NY_and_Vegas_Have_Most_Expensive_Room_Services,_Seattle_Cheapest_saddlebrown.png",False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1083,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,1,"stacked_bar_data.csv_stacked_bar_NY_and_Vegas_Have_Most_Expensive_Room_Services,_Seattle_Cheapest_saddlebrown.png",False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1084,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,1,"stacked_bar_data.csv_stacked_bar_NY_and_Vegas_Have_Most_Expensive_Room_Services,_Seattle_Cheapest_lightgray.png",False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1085,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,1,"stacked_bar_data.csv_stacked_bar_NY_and_Vegas_Have_Most_Expensive_Room_Services,_Seattle_Cheapest_lightgray.png",False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1086,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,1,"stacked_bar_data.csv_stacked_bar_NY_and_Vegas_Have_Most_Expensive_Room_Services,_Seattle_Cheapest_lightpink.png",False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1087,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,1,"stacked_bar_data.csv_stacked_bar_NY_and_Vegas_Have_Most_Expensive_Room_Services,_Seattle_Cheapest_lightpink.png",False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1088,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,1,"stacked_bar_data.csv_stacked_bar_NY_and_Vegas_Have_Most_Expensive_Room_Services,_Seattle_Cheapest_navy.png",False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1089,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,1,"stacked_bar_data.csv_stacked_bar_NY_and_Vegas_Have_Most_Expensive_Room_Services,_Seattle_Cheapest_navy.png",False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1090,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,1,"stacked_bar_data.csv_stacked_bar_NY_and_Vegas_Have_Most_Expensive_Room_Services,_Seattle_Cheapest_tomato.png",False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1091,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,1,"stacked_bar_data.csv_stacked_bar_NY_and_Vegas_Have_Most_Expensive_Room_Services,_Seattle_Cheapest_tomato.png",False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1092,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,1,"stacked_bar_data.csv_stacked_bar_NY_and_Vegas_Have_Most_Expensive_Room_Services,_Seattle_Cheapest_black.png",False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1093,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,1,"stacked_bar_data.csv_stacked_bar_NY_and_Vegas_Have_Most_Expensive_Room_Services,_Seattle_Cheapest_black.png",False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1094,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,1,"stacked_bar_data.csv_stacked_bar_NY_and_Vegas_Have_Most_Expensive_Room_Services,_Seattle_Cheapest_mediumvioletred.png",False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1095,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,1,"stacked_bar_data.csv_stacked_bar_NY_and_Vegas_Have_Most_Expensive_Room_Services,_Seattle_Cheapest_mediumvioletred.png",False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1096,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,1,"stacked_bar_data.csv_stacked_bar_NY_and_Vegas_Have_Most_Expensive_Room_Services,_Seattle_Cheapest_chartreuse.png",False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1097,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,1,"stacked_bar_data.csv_stacked_bar_NY_and_Vegas_Have_Most_Expensive_Room_Services,_Seattle_Cheapest_chartreuse.png",False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1098,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,1,"stacked_bar_data.csv_stacked_bar_NY_and_Vegas_Have_Most_Expensive_Room_Services,_Seattle_Cheapest_burlywood.png",False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1099,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,1,"stacked_bar_data.csv_stacked_bar_NY_and_Vegas_Have_Most_Expensive_Room_Services,_Seattle_Cheapest_burlywood.png",False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1100,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_red.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1101,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_red.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1102,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_saddlebrown.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1103,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_saddlebrown.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1104,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_lightgray.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1105,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_lightgray.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1106,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_lightpink.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1107,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_lightpink.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1108,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_navy.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1109,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_navy.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1110,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_tomato.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1111,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_tomato.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1112,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_black.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1113,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_black.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1114,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_mediumvioletred.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1115,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_mediumvioletred.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1116,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_chartreuse.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1117,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_chartreuse.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1118,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_burlywood.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1119,stacked_bar_data.csv,"The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. Options: True, False, Omit",True,Make Comparisons,0,stacked_bar_data.csv_stacked_bar_Hotel_Costs_of_Room_Service_burlywood.png,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1120,100_stacked_bar_data.csv,"What is the approval rating of Republicans among the people who have the education level of Postgraduate Study? 38%, 47%, 53%, 62%, Omit",38%,Retrieve Value,1,100_stacked_bar_data.csv_stacked_bar_100_Democrats_in_CA_Shine_With_No_Diplomas_and_Postgrads_red.png,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1121,100_stacked_bar_data.csv,"What is the approval rating of Republicans among the people who have the education level of Postgraduate Study? 38%, 47%, 53%, 62%, Omit",38%,Retrieve Value,1,100_stacked_bar_data.csv_stacked_bar_100_Democrats_in_CA_Shine_With_No_Diplomas_and_Postgrads_red.png,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1122,100_stacked_bar_data.csv,"What is the approval rating of Republicans among the people who have the education level of Postgraduate Study? 38%, 47%, 53%, 62%, Omit",38%,Retrieve Value,1,100_stacked_bar_data.csv_stacked_bar_100_Democrats_in_CA_Shine_With_No_Diplomas_and_Postgrads_saddlebrown.png,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1123,100_stacked_bar_data.csv,"What is the approval rating of Republicans among the people who have the education level of Postgraduate Study? 38%, 47%, 53%, 62%, Omit",38%,Retrieve Value,1,100_stacked_bar_data.csv_stacked_bar_100_Democrats_in_CA_Shine_With_No_Diplomas_and_Postgrads_saddlebrown.png,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
