Unnamed: 0,dataset,question,answer,question_type,referential_title,filename,dataset_100_stacked_bar_data.csv,dataset_area_data.csv,dataset_bar_data.csv,dataset_histogram_data.csv,dataset_line_data.csv,dataset_pie_data.csv,dataset_scatterplot_data.csv,dataset_stacked_area_data.csv,dataset_stacked_bar_data.csv,plot_type_bar,plot_type_hist,plot_type_line,plot_type_pie,plot_type_scatter,plot_type_stacked_bar,plot_type_stacked_bar_100,color_black,color_burlywood,color_chartreuse,color_lightgray,color_lightpink,color_mediumvioletred,color_navy,color_red,color_saddlebrown,color_tomato
425,line_data.csv,"Over the course of the second half of 2015, the price of a barrel of oil was ____________. Options: rising, falling, staying, Omit",falling,Find Correlations/Trends,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightgray.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
426,line_data.csv,"Over the course of the second half of 2015, the price of a barrel of oil was ____________. Options: rising, falling, staying, Omit",falling,Find Correlations/Trends,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightpink.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
427,line_data.csv,"Over the course of the second half of 2015, the price of a barrel of oil was ____________. Options: rising, falling, staying, Omit",falling,Find Correlations/Trends,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightpink.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
428,line_data.csv,"Over the course of the second half of 2015, the price of a barrel of oil was ____________. Options: rising, falling, staying, Omit",falling,Find Correlations/Trends,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_navy.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
429,line_data.csv,"Over the course of the second half of 2015, the price of a barrel of oil was ____________. Options: rising, falling, staying, Omit",falling,Find Correlations/Trends,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_navy.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
430,line_data.csv,"Over the course of the second half of 2015, the price of a barrel of oil was ____________. Options: rising, falling, staying, Omit",falling,Find Correlations/Trends,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_tomato.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
431,line_data.csv,"Over the course of the second half of 2015, the price of a barrel of oil was ____________. Options: rising, falling, staying, Omit",falling,Find Correlations/Trends,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_tomato.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
432,line_data.csv,"Over the course of the second half of 2015, the price of a barrel of oil was ____________. Options: rising, falling, staying, Omit",falling,Find Correlations/Trends,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_black.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
433,line_data.csv,"Over the course of the second half of 2015, the price of a barrel of oil was ____________. Options: rising, falling, staying, Omit",falling,Find Correlations/Trends,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_black.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
434,line_data.csv,"Over the course of the second half of 2015, the price of a barrel of oil was ____________. Options: rising, falling, staying, Omit",falling,Find Correlations/Trends,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_mediumvioletred.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
435,line_data.csv,"Over the course of the second half of 2015, the price of a barrel of oil was ____________. Options: rising, falling, staying, Omit",falling,Find Correlations/Trends,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_mediumvioletred.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
436,line_data.csv,"Over the course of the second half of 2015, the price of a barrel of oil was ____________. Options: rising, falling, staying, Omit",falling,Find Correlations/Trends,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_chartreuse.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
437,line_data.csv,"Over the course of the second half of 2015, the price of a barrel of oil was ____________. Options: rising, falling, staying, Omit",falling,Find Correlations/Trends,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_chartreuse.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
438,line_data.csv,"Over the course of the second half of 2015, the price of a barrel of oil was ____________. Options: rising, falling, staying, Omit",falling,Find Correlations/Trends,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_burlywood.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
439,line_data.csv,"Over the course of the second half of 2015, the price of a barrel of oil was ____________. Options: rising, falling, staying, Omit",falling,Find Correlations/Trends,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_burlywood.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
480,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,1,line_data.csv_line_Oil_Prices_Spike_Between_April_and_June_red.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
481,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,1,line_data.csv_line_Oil_Prices_Spike_Between_April_and_June_red.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
482,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,1,line_data.csv_line_Oil_Prices_Spike_Between_April_and_June_saddlebrown.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
483,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,1,line_data.csv_line_Oil_Prices_Spike_Between_April_and_June_saddlebrown.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
484,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,1,line_data.csv_line_Oil_Prices_Spike_Between_April_and_June_lightgray.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
485,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,1,line_data.csv_line_Oil_Prices_Spike_Between_April_and_June_lightgray.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
486,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,1,line_data.csv_line_Oil_Prices_Spike_Between_April_and_June_lightpink.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
487,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,1,line_data.csv_line_Oil_Prices_Spike_Between_April_and_June_lightpink.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
488,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,1,line_data.csv_line_Oil_Prices_Spike_Between_April_and_June_navy.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
489,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,1,line_data.csv_line_Oil_Prices_Spike_Between_April_and_June_navy.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
490,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,1,line_data.csv_line_Oil_Prices_Spike_Between_April_and_June_tomato.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
491,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,1,line_data.csv_line_Oil_Prices_Spike_Between_April_and_June_tomato.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
492,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,1,line_data.csv_line_Oil_Prices_Spike_Between_April_and_June_black.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
493,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,1,line_data.csv_line_Oil_Prices_Spike_Between_April_and_June_black.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
494,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,1,line_data.csv_line_Oil_Prices_Spike_Between_April_and_June_mediumvioletred.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
495,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,1,line_data.csv_line_Oil_Prices_Spike_Between_April_and_June_mediumvioletred.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
496,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,1,line_data.csv_line_Oil_Prices_Spike_Between_April_and_June_chartreuse.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
497,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,1,line_data.csv_line_Oil_Prices_Spike_Between_April_and_June_chartreuse.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
498,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,1,line_data.csv_line_Oil_Prices_Spike_Between_April_and_June_burlywood.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
499,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,1,line_data.csv_line_Oil_Prices_Spike_Between_April_and_June_burlywood.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
540,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_red.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
541,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_red.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
542,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_saddlebrown.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
543,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_saddlebrown.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
544,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightgray.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
545,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightgray.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
546,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightpink.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
547,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightpink.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
548,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_navy.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
549,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_navy.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
550,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_tomato.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
551,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_tomato.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
552,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_black.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
553,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_black.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
554,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_mediumvioletred.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
555,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_mediumvioletred.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
556,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_chartreuse.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
557,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_chartreuse.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
558,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_burlywood.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
559,line_data.csv,"About how much did the price of a barrel of oil fall from April to September in 2015? Options: $4, $15, $17, $45, Omit",$15,Make Comparisons,0,line_data.csv_line_Monthly_Oil_Price_History_in_2015_burlywood.png,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2080,area_data.csv,"What was the average price of a pound of coffee beans in September 2013? Options: $4.9, $5.0, $5.1, $5.2, Omit",$5.1,Retrieve Value,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_red.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2081,area_data.csv,"What was the average price of a pound of coffee beans in September 2013? Options: $4.9, $5.0, $5.1, $5.2, Omit",$5.1,Retrieve Value,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_red.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2082,area_data.csv,"What was the average price of a pound of coffee beans in September 2013? Options: $4.9, $5.0, $5.1, $5.2, Omit",$5.1,Retrieve Value,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_saddlebrown.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2083,area_data.csv,"What was the average price of a pound of coffee beans in September 2013? Options: $4.9, $5.0, $5.1, $5.2, Omit",$5.1,Retrieve Value,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_saddlebrown.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2084,area_data.csv,"What was the average price of a pound of coffee beans in September 2013? Options: $4.9, $5.0, $5.1, $5.2, Omit",$5.1,Retrieve Value,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_lightgray.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2085,area_data.csv,"What was the average price of a pound of coffee beans in September 2013? Options: $4.9, $5.0, $5.1, $5.2, Omit",$5.1,Retrieve Value,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_lightgray.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2086,area_data.csv,"What was the average price of a pound of coffee beans in September 2013? Options: $4.9, $5.0, $5.1, $5.2, Omit",$5.1,Retrieve Value,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_lightpink.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2087,area_data.csv,"What was the average price of a pound of coffee beans in September 2013? Options: $4.9, $5.0, $5.1, $5.2, Omit",$5.1,Retrieve Value,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_lightpink.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2088,area_data.csv,"What was the average price of a pound of coffee beans in September 2013? Options: $4.9, $5.0, $5.1, $5.2, Omit",$5.1,Retrieve Value,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_navy.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2089,area_data.csv,"What was the average price of a pound of coffee beans in September 2013? Options: $4.9, $5.0, $5.1, $5.2, Omit",$5.1,Retrieve Value,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_navy.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2090,area_data.csv,"What was the average price of a pound of coffee beans in September 2013? Options: $4.9, $5.0, $5.1, $5.2, Omit",$5.1,Retrieve Value,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_tomato.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2091,area_data.csv,"What was the average price of a pound of coffee beans in September 2013? Options: $4.9, $5.0, $5.1, $5.2, Omit",$5.1,Retrieve Value,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_tomato.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2092,area_data.csv,"What was the average price of a pound of coffee beans in September 2013? Options: $4.9, $5.0, $5.1, $5.2, Omit",$5.1,Retrieve Value,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_black.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2093,area_data.csv,"What was the average price of a pound of coffee beans in September 2013? Options: $4.9, $5.0, $5.1, $5.2, Omit",$5.1,Retrieve Value,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_black.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2094,area_data.csv,"What was the average price of a pound of coffee beans in September 2013? Options: $4.9, $5.0, $5.1, $5.2, Omit",$5.1,Retrieve Value,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_mediumvioletred.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2095,area_data.csv,"What was the average price of a pound of coffee beans in September 2013? Options: $4.9, $5.0, $5.1, $5.2, Omit",$5.1,Retrieve Value,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_mediumvioletred.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2096,area_data.csv,"What was the average price of a pound of coffee beans in September 2013? Options: $4.9, $5.0, $5.1, $5.2, Omit",$5.1,Retrieve Value,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_chartreuse.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2097,area_data.csv,"What was the average price of a pound of coffee beans in September 2013? Options: $4.9, $5.0, $5.1, $5.2, Omit",$5.1,Retrieve Value,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_chartreuse.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2098,area_data.csv,"What was the average price of a pound of coffee beans in September 2013? Options: $4.9, $5.0, $5.1, $5.2, Omit",$5.1,Retrieve Value,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_burlywood.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2099,area_data.csv,"What was the average price of a pound of coffee beans in September 2013? Options: $4.9, $5.0, $5.1, $5.2, Omit",$5.1,Retrieve Value,1,area_data.csv_line_Coffee_Bean_Price_Dropped_from_2013_High_to_2014_Low_burlywood.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2140,area_data.csv,"What was the average price of a pound of coffee beans in September 2013? Options: $4.9, $5.0, $5.1, $5.2, Omit",$5.1,Retrieve Value,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_red.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2141,area_data.csv,"What was the average price of a pound of coffee beans in September 2013? Options: $4.9, $5.0, $5.1, $5.2, Omit",$5.1,Retrieve Value,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_red.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2142,area_data.csv,"What was the average price of a pound of coffee beans in September 2013? Options: $4.9, $5.0, $5.1, $5.2, Omit",$5.1,Retrieve Value,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_saddlebrown.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2143,area_data.csv,"What was the average price of a pound of coffee beans in September 2013? Options: $4.9, $5.0, $5.1, $5.2, Omit",$5.1,Retrieve Value,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_saddlebrown.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2144,area_data.csv,"What was the average price of a pound of coffee beans in September 2013? Options: $4.9, $5.0, $5.1, $5.2, Omit",$5.1,Retrieve Value,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_lightgray.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2145,area_data.csv,"What was the average price of a pound of coffee beans in September 2013? Options: $4.9, $5.0, $5.1, $5.2, Omit",$5.1,Retrieve Value,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_lightgray.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2146,area_data.csv,"What was the average price of a pound of coffee beans in September 2013? Options: $4.9, $5.0, $5.1, $5.2, Omit",$5.1,Retrieve Value,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_lightpink.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2147,area_data.csv,"What was the average price of a pound of coffee beans in September 2013? Options: $4.9, $5.0, $5.1, $5.2, Omit",$5.1,Retrieve Value,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_lightpink.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2148,area_data.csv,"What was the average price of a pound of coffee beans in September 2013? Options: $4.9, $5.0, $5.1, $5.2, Omit",$5.1,Retrieve Value,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_navy.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2149,area_data.csv,"What was the average price of a pound of coffee beans in September 2013? Options: $4.9, $5.0, $5.1, $5.2, Omit",$5.1,Retrieve Value,0,area_data.csv_line_Average_Coffee_Bean_Price_from_2013_to_2014_navy.png,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
