Index,Image,Question Type,Prompt,Question Description,Model Name,Color,Chart Title,Image Path,Ground Truth,Prediction,Answer Time
line_data.csv_line_Monthly_Oil_Price_History_in_2015_tomato.png_run2,line_data.csv_line_Monthly_Oil_Price_History_in_2015_tomato.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",ChartGemma-2.92B,tomato,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_tomato.png,falling,Omit.,53.32
line_data.csv_line_Monthly_Oil_Price_History_in_2015_tomato.png_run3,line_data.csv_line_Monthly_Oil_Price_History_in_2015_tomato.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",ChartGemma-2.92B,tomato,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_tomato.png,falling,Omit.,56.48
line_data.csv_line_Monthly_Oil_Price_History_in_2015_tomato.png_run4,line_data.csv_line_Monthly_Oil_Price_History_in_2015_tomato.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",ChartGemma-2.92B,tomato,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_tomato.png,falling,Omit.,643.65
line_data.csv_line_Monthly_Oil_Price_History_in_2015_tomato.png_run5,line_data.csv_line_Monthly_Oil_Price_History_in_2015_tomato.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",ChartGemma-2.92B,tomato,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_tomato.png,falling,Omit.,81.53
line_data.csv_line_Monthly_Oil_Price_History_in_2015_black.png_run1,line_data.csv_line_Monthly_Oil_Price_History_in_2015_black.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,black,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_black.png,falling,Falling,1.79
line_data.csv_line_Monthly_Oil_Price_History_in_2015_black.png_run2,line_data.csv_line_Monthly_Oil_Price_History_in_2015_black.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,black,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_black.png,falling,Falling,1.21
line_data.csv_line_Monthly_Oil_Price_History_in_2015_black.png_run3,line_data.csv_line_Monthly_Oil_Price_History_in_2015_black.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,black,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_black.png,falling,falling,1.18
line_data.csv_line_Monthly_Oil_Price_History_in_2015_black.png_run4,line_data.csv_line_Monthly_Oil_Price_History_in_2015_black.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,black,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_black.png,falling,Falling,1.08
line_data.csv_line_Monthly_Oil_Price_History_in_2015_black.png_run5,line_data.csv_line_Monthly_Oil_Price_History_in_2015_black.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,black,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_black.png,falling,falling,0.97
line_data.csv_line_Monthly_Oil_Price_History_in_2015_burlywood.png_run1,line_data.csv_line_Monthly_Oil_Price_History_in_2015_burlywood.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,burlywood,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_burlywood.png,falling,Falling,1.06
line_data.csv_line_Monthly_Oil_Price_History_in_2015_burlywood.png_run2,line_data.csv_line_Monthly_Oil_Price_History_in_2015_burlywood.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,burlywood,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_burlywood.png,falling,falling,0.87
line_data.csv_line_Monthly_Oil_Price_History_in_2015_burlywood.png_run3,line_data.csv_line_Monthly_Oil_Price_History_in_2015_burlywood.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,burlywood,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_burlywood.png,falling,Falling,0.99
line_data.csv_line_Monthly_Oil_Price_History_in_2015_burlywood.png_run4,line_data.csv_line_Monthly_Oil_Price_History_in_2015_burlywood.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,burlywood,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_burlywood.png,falling,Falling,0.76
line_data.csv_line_Monthly_Oil_Price_History_in_2015_burlywood.png_run5,line_data.csv_line_Monthly_Oil_Price_History_in_2015_burlywood.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,burlywood,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_burlywood.png,falling,falling,0.91
line_data.csv_line_Monthly_Oil_Price_History_in_2015_chartreuse.png_run1,line_data.csv_line_Monthly_Oil_Price_History_in_2015_chartreuse.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,chartreuse,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_chartreuse.png,falling,Falling,1.28
line_data.csv_line_Monthly_Oil_Price_History_in_2015_chartreuse.png_run2,line_data.csv_line_Monthly_Oil_Price_History_in_2015_chartreuse.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,chartreuse,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_chartreuse.png,falling,Falling,1.25
line_data.csv_line_Monthly_Oil_Price_History_in_2015_chartreuse.png_run3,line_data.csv_line_Monthly_Oil_Price_History_in_2015_chartreuse.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,chartreuse,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_chartreuse.png,falling,Falling,1.34
line_data.csv_line_Monthly_Oil_Price_History_in_2015_chartreuse.png_run4,line_data.csv_line_Monthly_Oil_Price_History_in_2015_chartreuse.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,chartreuse,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_chartreuse.png,falling,Falling,1.08
line_data.csv_line_Monthly_Oil_Price_History_in_2015_chartreuse.png_run5,line_data.csv_line_Monthly_Oil_Price_History_in_2015_chartreuse.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,chartreuse,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_chartreuse.png,falling,falling,1.1
line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightgray.png_run1,line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightgray.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,lightgray,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightgray.png,falling,falling,0.72
line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightgray.png_run2,line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightgray.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,lightgray,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightgray.png,falling,falling,1.47
line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightgray.png_run3,line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightgray.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,lightgray,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightgray.png,falling,falling,1.11
line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightgray.png_run4,line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightgray.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,lightgray,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightgray.png,falling,Falling,0.86
line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightgray.png_run5,line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightgray.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,lightgray,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightgray.png,falling,falling,1.26
line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightpink.png_run1,line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightpink.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,lightpink,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightpink.png,falling,Falling,0.96
line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightpink.png_run2,line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightpink.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,lightpink,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightpink.png,falling,Falling,0.77
line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightpink.png_run3,line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightpink.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,lightpink,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightpink.png,falling,Falling,0.89
line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightpink.png_run4,line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightpink.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,lightpink,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightpink.png,falling,Falling,1.04
line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightpink.png_run5,line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightpink.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,lightpink,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_lightpink.png,falling,Falling,0.89
line_data.csv_line_Monthly_Oil_Price_History_in_2015_mediumvioletred.png_run1,line_data.csv_line_Monthly_Oil_Price_History_in_2015_mediumvioletred.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,mediumvioletred,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_mediumvioletred.png,falling,falling,1.49
line_data.csv_line_Monthly_Oil_Price_History_in_2015_mediumvioletred.png_run2,line_data.csv_line_Monthly_Oil_Price_History_in_2015_mediumvioletred.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,mediumvioletred,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_mediumvioletred.png,falling,Falling,1.0
line_data.csv_line_Monthly_Oil_Price_History_in_2015_mediumvioletred.png_run3,line_data.csv_line_Monthly_Oil_Price_History_in_2015_mediumvioletred.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,mediumvioletred,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_mediumvioletred.png,falling,falling,4.17
line_data.csv_line_Monthly_Oil_Price_History_in_2015_mediumvioletred.png_run4,line_data.csv_line_Monthly_Oil_Price_History_in_2015_mediumvioletred.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,mediumvioletred,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_mediumvioletred.png,falling,falling,2.55
line_data.csv_line_Monthly_Oil_Price_History_in_2015_mediumvioletred.png_run5,line_data.csv_line_Monthly_Oil_Price_History_in_2015_mediumvioletred.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,mediumvioletred,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_mediumvioletred.png,falling,Falling,1.06
line_data.csv_line_Monthly_Oil_Price_History_in_2015_navy.png_run1,line_data.csv_line_Monthly_Oil_Price_History_in_2015_navy.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,navy,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_navy.png,falling,Falling,1.29
line_data.csv_line_Monthly_Oil_Price_History_in_2015_navy.png_run2,line_data.csv_line_Monthly_Oil_Price_History_in_2015_navy.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,navy,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_navy.png,falling,falling,1.43
line_data.csv_line_Monthly_Oil_Price_History_in_2015_navy.png_run3,line_data.csv_line_Monthly_Oil_Price_History_in_2015_navy.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,navy,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_navy.png,falling,falling,0.84
line_data.csv_line_Monthly_Oil_Price_History_in_2015_navy.png_run4,line_data.csv_line_Monthly_Oil_Price_History_in_2015_navy.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,navy,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_navy.png,falling,falling,1.14
line_data.csv_line_Monthly_Oil_Price_History_in_2015_navy.png_run5,line_data.csv_line_Monthly_Oil_Price_History_in_2015_navy.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,navy,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_navy.png,falling,falling,0.85
line_data.csv_line_Monthly_Oil_Price_History_in_2015_red.png_run1,line_data.csv_line_Monthly_Oil_Price_History_in_2015_red.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,red,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_red.png,falling,falling,1.35
line_data.csv_line_Monthly_Oil_Price_History_in_2015_red.png_run2,line_data.csv_line_Monthly_Oil_Price_History_in_2015_red.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,red,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_red.png,falling,Falling,1.23
line_data.csv_line_Monthly_Oil_Price_History_in_2015_red.png_run3,line_data.csv_line_Monthly_Oil_Price_History_in_2015_red.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,red,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_red.png,falling,falling,0.65
line_data.csv_line_Monthly_Oil_Price_History_in_2015_red.png_run4,line_data.csv_line_Monthly_Oil_Price_History_in_2015_red.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,red,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_red.png,falling,Falling.,1.36
line_data.csv_line_Monthly_Oil_Price_History_in_2015_red.png_run5,line_data.csv_line_Monthly_Oil_Price_History_in_2015_red.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,red,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_red.png,falling,falling,0.93
line_data.csv_line_Monthly_Oil_Price_History_in_2015_saddlebrown.png_run1,line_data.csv_line_Monthly_Oil_Price_History_in_2015_saddlebrown.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,saddlebrown,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_saddlebrown.png,falling,falling,1.82
line_data.csv_line_Monthly_Oil_Price_History_in_2015_saddlebrown.png_run2,line_data.csv_line_Monthly_Oil_Price_History_in_2015_saddlebrown.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,saddlebrown,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_saddlebrown.png,falling,Falling,0.87
line_data.csv_line_Monthly_Oil_Price_History_in_2015_saddlebrown.png_run3,line_data.csv_line_Monthly_Oil_Price_History_in_2015_saddlebrown.png,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of oil was __. Options: rising, falling, staying, Omit. Choose only one option as the answer without explanation.","Over the course of the second half of 2015, the price of a barrel of oil was __.",gpt-4o,saddlebrown,Monthly Oil Price History in 2015,C:\Users\kanam\OneDrive\Desktop\Visualization_Literacy\Visualization_Literacy\Avanith\Test\line_data.csv_line_Monthly_Oil_Price_History_in_2015_saddlebrown.png,falling,Falling,1.32
